txn_id,loan_id,txn_date,txn_amount,txn_type,payment_mode,instrument_no,bounce_flag,bounce_reason,penal_interest_levied,utr_number,load_date
5002597,1000237,2020-11-29,4466120.56,EMI - Regular,Cheque - PDC,,False,,0.0,UTR55197961636,2024-12-31
5002598,1000237,2020-12-29,4230131.2,Foreclosure,Standing Instruction - SI,,False,,0.0,UTR97877400931,2024-12-31
5002599,1000237,2021-01-28,4424479.79,EMI - Regular,RTGS,,False,,0.0,UTR25885486766,2024-12-31
5002600,1000237,2021-02-27,4254232.0,Bounce Recovery,NEFT,,False,,0.0,UTR36727220227,2024-12-31
5002601,1000237,2021-03-29,4294163.25,EMI - Regular,Cheque - PDC,,True,NACH Mandate Rejected,86987.97,UTR61341626572,2024-12-31
5002602,1000237,2021-04-28,4135972.63,Bounce Recovery,Cheque - PDC,CHQ259627,False,,0.0,UTR70573764389,2024-12-31
5002603,1000237,2021-05-28,4359522.13,EMI - Regular,UPI,,True,NACH Mandate Rejected,86987.97,UTR41461078798,2024-12-31
5002604,1000237,2021-06-27,4406374.68,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR94820854802,2024-12-31
5002605,1000302,2024-06-12,108698.72,EMI - Regular,Cheque - PDC,,False,,0.0,UTR56471252758,2024-12-31
5002606,1000302,2024-07-12,111632.71,EMI - Regular,RTGS,,False,,0.0,UTR82782389928,2024-12-31
5002607,1000302,2024-08-11,109195.9,Pre-Closure,Standing Instruction - SI,,False,,0.0,UTR42370773114,2024-12-31
5002608,1000302,2024-09-10,106284.98,EMI - Regular,NACH,,False,,0.0,UTR10480908349,2024-12-31
5002609,1000302,2024-10-10,102520.34,Penal Charge Recovery,UPI,,False,,0.0,UTR81328926776,2024-12-31
5002610,1000302,2024-11-09,103981.36,EMI - Regular,RTGS,,False,,0.0,UTR40005879095,2024-12-31
5002611,1000302,2024-12-09,102205.73,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR60233246135,2024-12-31
5002612,1000472,2023-07-23,1372010.3,EMI - Regular,Cash,CHQ119809,False,,0.0,UTR16414516339,2024-12-31
5002613,1000472,2023-08-22,1334754.47,EMI - Regular,Cheque - PDC,,False,,0.0,UTR50272745601,2024-12-31
5002614,1000472,2023-09-21,1320859.68,Penal Charge Recovery,NACH,,False,,0.0,UTR20418601012,2024-12-31
5002615,1000472,2023-10-21,1290333.48,Foreclosure,UPI,,False,,0.0,UTR52945623578,2024-12-31
5002616,1000472,2023-11-20,1324929.31,EMI - Regular,UPI,,False,,0.0,UTR24877934487,2024-12-31
5002617,1000472,2023-12-20,1385425.26,EMI - Regular,Cash,,True,Account Closed,27125.87,UTR12491220694,2024-12-31
5002618,1000472,2024-01-19,1314604.55,Pre-Closure,Cheque - PDC,,False,,0.0,UTR85437225278,2024-12-31
5002619,1000472,2024-02-18,1419183.35,EMI - Regular,RTGS,,False,,0.0,UTR27060825418,2024-12-31
5002620,1000472,2024-03-19,1410992.87,EMI - Regular,UPI,,False,,0.0,UTR59811336571,2024-12-31
5002621,1000472,2024-04-18,1321667.09,Overdue Recovery,RTGS,,False,,0.0,UTR42499842567,2024-12-31
5002622,1000472,2024-05-18,1372179.9,EMI - Regular,Cheque - PDC,CHQ930526,False,,0.0,UTR78413457408,2024-12-31
5002623,1000472,2024-06-17,1396532.44,Bounce Recovery,Standing Instruction - SI,,False,,0.0,UTR41387700474,2024-12-31
5002624,1000472,2024-07-17,1404597.41,Overdue Recovery,Cheque - PDC,CHQ675424,False,,0.0,UTR47276179516,2024-12-31
5002625,1000472,2024-08-16,1388480.55,EMI - Regular,Cash,CHQ546137,False,,0.0,UTR67193258598,2024-12-31
5002626,1000472,2024-09-15,1388003.32,EMI - Regular,Standing Instruction - SI,CHQ270213,False,,0.0,UTR46597213677,2024-12-31
5002627,1000472,2024-10-15,1324602.4,EMI - Regular,UPI,CHQ520940,False,,0.0,UTR52276528193,2024-12-31
5002628,1000472,2024-11-14,1418048.58,EMI - Regular,Cheque - PDC,,False,,0.0,UTR28467625759,2024-12-31
5002629,1000472,2024-12-14,1314088.65,EMI - Regular,Cheque - PDC,,False,,0.0,UTR12376477475,2024-12-31
5002630,1000261,2019-12-09,574249.41,EMI - Regular,NEFT,,False,,0.0,UTR38564980002,2024-12-31
5002631,1000261,2020-01-08,584998.6,EMI - Regular,NEFT,,False,,0.0,UTR12983974823,2024-12-31
5002632,1000261,2020-02-07,579180.46,Bounce Recovery,RTGS,,False,,0.0,UTR83886082762,2024-12-31
5002633,1000261,2020-03-08,585273.33,EMI - Regular,NACH,CHQ961370,False,,0.0,UTR20435153300,2024-12-31
5002634,1000261,2020-04-07,557264.2,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR69473860019,2024-12-31
5002635,1000261,2020-05-07,582790.96,EMI - Regular,Cheque - PDC,,False,,0.0,UTR87076440405,2024-12-31
5002636,1000261,2020-06-06,585926.95,EMI - Regular,NACH,CHQ958823,False,,0.0,UTR15628202183,2024-12-31
5002637,1000261,2020-07-06,571212.67,EMI - Regular,RTGS,,False,,0.0,UTR79238928958,2024-12-31
5002638,1000043,2022-11-07,1528028.77,EMI - Regular,NACH,,False,,0.0,UTR32435651922,2024-12-31
5002639,1000043,2022-12-07,1457508.63,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR66823115044,2024-12-31
5002640,1000043,2023-01-06,1503204.43,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR53907738239,2024-12-31
5002641,1000043,2023-02-05,1521546.62,EMI - Regular,UPI,,False,,0.0,UTR26707397284,2024-12-31
5002642,1000043,2023-03-07,1546724.46,EMI - Regular,Cheque - PDC,,False,,0.0,UTR11064623673,2024-12-31
5002643,1000043,2023-04-06,1408057.5,Bounce Recovery,UPI,,False,,0.0,UTR12621788307,2024-12-31
5002644,1000043,2023-05-06,1418007.09,EMI - Regular,UPI,,False,,0.0,UTR89994544988,2024-12-31
5002645,1000043,2023-06-05,1454283.93,EMI - Regular,NEFT,,True,Payment Stopped by Drawer,29580.18,UTR87460617592,2024-12-31
5002646,1000043,2023-07-05,1540089.46,EMI - Regular,UPI,,False,,0.0,UTR82796188422,2024-12-31
5002647,1000043,2023-08-04,1434265.69,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR54125696197,2024-12-31
5002648,1000043,2023-09-03,1443319.46,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR78065595568,2024-12-31
5002649,1000043,2023-10-03,1406516.97,EMI - Regular,NEFT,,False,,0.0,UTR44389357291,2024-12-31
5002650,1000043,2023-11-02,1464962.26,EMI - Regular,NEFT,,False,,0.0,UTR34275925996,2024-12-31
5002651,1000043,2023-12-02,1527992.16,EMI - Regular,NACH,,False,,0.0,UTR81439988317,2024-12-31
5002652,1000043,2024-01-01,1492760.03,Bounce Recovery,NACH,,False,,0.0,UTR22901636704,2024-12-31
5002653,1000043,2024-01-31,1424907.17,EMI - Regular,UPI,,False,,0.0,UTR81822555148,2024-12-31
5002654,1000043,2024-03-01,1502168.86,EMI - Regular,NACH,,False,,0.0,UTR58904297856,2024-12-31
5002655,1000043,2024-03-31,1440023.31,EMI - Regular,NACH,,False,,0.0,UTR96059203141,2024-12-31
5002656,1000043,2024-04-30,1499751.12,EMI - Regular,UPI,,False,,0.0,UTR20167811434,2024-12-31
5002657,1000043,2024-05-30,1440465.52,EMI - Regular,RTGS,,False,,0.0,UTR47547043705,2024-12-31
5002658,1000043,2024-06-29,1427591.24,EMI - Regular,Cheque - PDC,,False,,0.0,UTR71420281133,2024-12-31
5002659,1000043,2024-07-29,1410320.7,Pre-Closure,Cheque - PDC,,False,,0.0,UTR90642853680,2024-12-31
5002660,1000043,2024-08-28,1540807.31,EMI - Regular,Cash,,False,,0.0,UTR24519569605,2024-12-31
5002661,1000043,2024-09-27,1419575.78,EMI - Regular,NACH,,False,,0.0,UTR83429234523,2024-12-31
5002662,1000043,2024-10-27,1527073.13,Bounce Recovery,RTGS,,False,,0.0,UTR48902515570,2024-12-31
5002663,1000043,2024-11-26,1523812.09,Overdue Recovery,RTGS,,False,,0.0,UTR83047887381,2024-12-31
5002664,1000043,2024-12-26,1445116.2,EMI - Regular,RTGS,CHQ429145,False,,0.0,UTR65431068520,2024-12-31
5002665,1000361,2021-11-29,454287.89,EMI - Part Pre-Payment,UPI,,False,,0.0,UTR67417537023,2024-12-31
5002666,1000361,2021-12-29,440323.04,Overdue Recovery,RTGS,,False,,0.0,UTR55946287502,2024-12-31
5002667,1000361,2022-01-28,473226.23,EMI - Regular,NACH,,False,,0.0,UTR57629082424,2024-12-31
5002668,1000361,2022-02-27,460065.38,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR10732992232,2024-12-31
5002669,1000361,2022-03-29,453932.0,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR87490346880,2024-12-31
5002670,1000361,2022-04-28,441553.24,EMI - Regular,Cheque - PDC,,False,,0.0,UTR85586786592,2024-12-31
5002671,1000361,2022-05-28,466167.81,EMI - Regular,UPI,,False,,0.0,UTR24125341043,2024-12-31
5002672,1000361,2022-06-27,453334.56,EMI - Regular,NEFT,,False,,0.0,UTR42027403130,2024-12-31
5002673,1000361,2022-07-27,442670.42,EMI - Regular,Cash,,False,,0.0,UTR72281910692,2024-12-31
5002674,1000361,2022-08-26,456438.7,EMI - Regular,Standing Instruction - SI,CHQ477306,False,,0.0,UTR60176957080,2024-12-31
5002675,1000361,2022-09-25,457327.7,Overdue Recovery,Standing Instruction - SI,,False,,0.0,UTR56422904880,2024-12-31
5002676,1000361,2022-10-25,459015.48,EMI - Regular,NACH,,False,,0.0,UTR24045630376,2024-12-31
5002677,1000361,2022-11-24,475380.19,Overdue Recovery,RTGS,,False,,0.0,UTR76776448541,2024-12-31
5002678,1000361,2022-12-24,433114.0,EMI - Regular,Cheque - PDC,CHQ408457,False,,0.0,UTR65974501428,2024-12-31
5002679,1000361,2023-01-23,475329.93,Foreclosure,RTGS,,False,,0.0,UTR30350069918,2024-12-31
5002680,1000361,2023-02-22,464476.21,EMI - Regular,Cheque - PDC,,False,,0.0,UTR64448760976,2024-12-31
5002681,1000361,2023-03-24,455658.21,EMI - Regular,Cash,,False,,0.0,UTR23094318638,2024-12-31
5002682,1000361,2023-04-23,433772.75,EMI - Regular,Cheque - PDC,,False,,0.0,UTR69562282641,2024-12-31
5002683,1000361,2023-05-23,446150.25,EMI - Regular,RTGS,,False,,0.0,UTR95928326600,2024-12-31
5002684,1000361,2023-06-22,462424.13,EMI - Regular,Cheque - PDC,,False,,0.0,UTR41542166036,2024-12-31
5002685,1000361,2023-07-22,474965.14,EMI - Regular,UPI,,False,,0.0,UTR81835395873,2024-12-31
5002686,1000361,2023-08-21,449150.02,Interest Only,Standing Instruction - SI,,False,,0.0,UTR42420044431,2024-12-31
5002687,1000361,2023-09-20,437466.58,Overdue Recovery,Cheque - PDC,,True,Account Closed,9116.0,UTR31604376530,2024-12-31
5002688,1000361,2023-10-20,461929.15,EMI - Regular,Cash,,False,,0.0,UTR32659951246,2024-12-31
5002689,1000361,2023-11-19,433947.71,Interest Only,Cash,,False,,0.0,UTR89146862778,2024-12-31
5002690,1000361,2023-12-19,446645.33,EMI - Regular,NEFT,,False,,0.0,UTR10529238234,2024-12-31
5002691,1000361,2024-01-18,459017.43,EMI - Regular,NACH,,False,,0.0,UTR51366502672,2024-12-31
5002692,1000361,2024-02-17,441559.5,EMI - Regular,RTGS,,False,,0.0,UTR38259214047,2024-12-31
5002693,1000361,2024-03-18,472523.46,EMI - Regular,NEFT,,False,,0.0,UTR25476598931,2024-12-31
5002694,1000475,2023-01-30,473234.25,EMI - Regular,UPI,,True,Payment Stopped by Drawer,9240.66,UTR16764536576,2024-12-31
5002695,1000475,2023-03-01,452597.01,EMI - Regular,UPI,,False,,0.0,UTR43524143616,2024-12-31
5002696,1000475,2023-03-31,467896.21,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR83215685407,2024-12-31
5002697,1000475,2023-04-30,485065.74,EMI - Regular,NEFT,CHQ612854,False,,0.0,UTR37793967618,2024-12-31
5002698,1000475,2023-05-30,481228.37,Overdue Recovery,NACH,,False,,0.0,UTR74197524423,2024-12-31
5002699,1000475,2023-06-29,464760.28,EMI - Part Pre-Payment,Standing Instruction - SI,,False,,0.0,UTR25103338518,2024-12-31
5002700,1000475,2023-07-29,464434.62,Foreclosure,UPI,,False,,0.0,UTR80565748417,2024-12-31
5002701,1000475,2023-08-28,448168.69,EMI - Regular,NEFT,,False,,0.0,UTR54811720132,2024-12-31
5002702,1000475,2023-09-27,449334.23,EMI - Regular,Cheque - PDC,,False,,0.0,UTR34325977842,2024-12-31
5002703,1000475,2023-10-27,466947.27,EMI - Regular,NACH,,False,,0.0,UTR15452214226,2024-12-31
5002704,1000475,2023-11-26,466464.98,EMI - Regular,RTGS,,False,,0.0,UTR95740685395,2024-12-31
5002705,1000475,2023-12-26,461037.39,EMI - Regular,NEFT,CHQ395573,False,,0.0,UTR88375158020,2024-12-31
5002706,1000475,2024-01-25,461439.0,EMI - Regular,RTGS,,False,,0.0,UTR12221542218,2024-12-31
5002707,1000475,2024-02-24,474536.25,EMI - Regular,Cash,,False,,0.0,UTR50893266901,2024-12-31
5002708,1000475,2024-03-25,439749.65,EMI - Regular,NEFT,,False,,0.0,UTR43672275185,2024-12-31
5002709,1000475,2024-04-24,481107.63,EMI - Regular,Cheque - PDC,,True,Signature Mismatch,9240.66,UTR85833640609,2024-12-31
5002710,1000475,2024-05-24,441728.46,Overdue Recovery,NACH,,False,,0.0,UTR79703518450,2024-12-31
5002711,1000475,2024-06-23,455724.76,EMI - Regular,NACH,,False,,0.0,UTR96308044422,2024-12-31
5002712,1000475,2024-07-23,482010.24,EMI - Regular,UPI,,False,,0.0,UTR22328975162,2024-12-31
5002713,1000117,2020-07-01,555409.45,EMI - Regular,RTGS,,False,,0.0,UTR76193601796,2024-12-31
5002714,1000117,2020-07-31,595094.07,EMI - Regular,Cash,,False,,0.0,UTR21592417429,2024-12-31
5002715,1000117,2020-08-30,550500.37,EMI - Regular,NEFT,,False,,0.0,UTR65263225622,2024-12-31
5002716,1000117,2020-09-29,559117.36,Overdue Recovery,RTGS,,False,,0.0,UTR76954361266,2024-12-31
5002717,1000117,2020-10-29,577739.98,EMI - Regular,RTGS,,False,,0.0,UTR28321954310,2024-12-31
5002718,1000117,2020-11-28,590332.42,EMI - Regular,NACH,,False,,0.0,UTR10301413430,2024-12-31
5002719,1000117,2020-12-28,557504.6,EMI - Regular,RTGS,,False,,0.0,UTR63017352214,2024-12-31
5002720,1000117,2021-01-27,558829.97,EMI - Regular,RTGS,,False,,0.0,UTR52297429473,2024-12-31
5002721,1000117,2021-02-26,583016.86,EMI - Regular,NACH,,False,,0.0,UTR13233821050,2024-12-31
5002722,1000117,2021-03-28,557623.27,Overdue Recovery,Standing Instruction - SI,,False,,0.0,UTR30631296098,2024-12-31
5002723,1000117,2021-04-27,549043.6,EMI - Regular,UPI,,False,,0.0,UTR59745102298,2024-12-31
5002724,1000117,2021-05-27,574643.99,Overdue Recovery,RTGS,,False,,0.0,UTR27597088310,2024-12-31
5002725,1000117,2021-06-26,563965.89,EMI - Part Pre-Payment,NACH,,False,,0.0,UTR77814646335,2024-12-31
5002726,1000117,2021-07-26,583803.72,EMI - Regular,NACH,,False,,0.0,UTR47031138414,2024-12-31
5002727,1000117,2021-08-25,563977.6,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR36140229011,2024-12-31
5002728,1000198,2022-04-26,365704.65,EMI - Regular,Cheque - PDC,,False,,0.0,UTR90571246534,2024-12-31
5002729,1000198,2022-05-26,369982.3,EMI - Regular,Cheque - PDC,CHQ774613,False,,0.0,UTR96222957488,2024-12-31
5002730,1000198,2022-06-25,367847.8,EMI - Regular,Cash,,False,,0.0,UTR70674589778,2024-12-31
5002731,1000198,2022-07-25,354004.66,Interest Only,Cash,,False,,0.0,UTR11478152371,2024-12-31
5002732,1000198,2022-08-24,370557.62,EMI - Regular,NEFT,,False,,0.0,UTR76663819349,2024-12-31
5002733,1000198,2022-09-23,361494.93,EMI - Regular,Cash,,False,,0.0,UTR35087588739,2024-12-31
5002734,1000198,2022-10-23,369995.66,Overdue Recovery,UPI,,False,,0.0,UTR92859231898,2024-12-31
5002735,1000198,2022-11-22,352965.6,EMI - Regular,RTGS,,False,,0.0,UTR51484587045,2024-12-31
5002736,1000198,2022-12-22,363491.41,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR25322971752,2024-12-31
5002737,1000198,2023-01-21,345480.35,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR99609644264,2024-12-31
5002738,1000198,2023-02-20,370215.79,EMI - Regular,RTGS,CHQ658411,False,,0.0,UTR31785208746,2024-12-31
5002739,1000198,2023-03-22,369228.06,EMI - Regular,Cheque - PDC,,False,,0.0,UTR15945112580,2024-12-31
5002740,1000198,2023-04-21,349188.84,EMI - Regular,NEFT,,False,,0.0,UTR61276512719,2024-12-31
5002741,1000198,2023-05-21,364083.08,EMI - Regular,Cash,,False,,0.0,UTR53691227627,2024-12-31
5002742,1000198,2023-06-20,371664.66,EMI - Part Pre-Payment,RTGS,,False,,0.0,UTR35852573664,2024-12-31
5002743,1000198,2023-07-20,366733.19,EMI - Regular,NACH,,False,,0.0,UTR99146724652,2024-12-31
5002744,1000198,2023-08-19,359901.4,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR15102511357,2024-12-31
5002745,1000198,2023-09-18,352955.02,EMI - Regular,NEFT,,False,,0.0,UTR71667552730,2024-12-31
5002746,1000198,2023-10-18,367510.92,Overdue Recovery,Standing Instruction - SI,,False,,0.0,UTR25677236750,2024-12-31
5002747,1000317,2021-03-07,374857.85,EMI - Regular,NEFT,,False,,0.0,UTR66123124522,2024-12-31
5002748,1000317,2021-04-06,377903.72,EMI - Regular,UPI,,False,,0.0,UTR71713826349,2024-12-31
5002749,1000317,2021-05-06,360747.76,EMI - Regular,Cheque - PDC,,False,,0.0,UTR63346516331,2024-12-31
5002750,1000317,2021-06-05,375721.49,Overdue Recovery,RTGS,,False,,0.0,UTR29063431202,2024-12-31
5002751,1000317,2021-07-05,352803.33,Bounce Recovery,Standing Instruction - SI,,False,,0.0,UTR16159723681,2024-12-31
5002752,1000317,2021-08-04,350569.53,Overdue Recovery,UPI,,False,,0.0,UTR35633712431,2024-12-31
5002753,1000317,2021-09-03,382353.65,Bounce Recovery,Standing Instruction - SI,,False,,0.0,UTR52087085432,2024-12-31
5002754,1000317,2021-10-03,367788.77,EMI - Regular,Cash,,False,,0.0,UTR19953063926,2024-12-31
5002755,1000317,2021-11-02,379283.51,EMI - Regular,NACH,CHQ793968,False,,0.0,UTR45791693123,2024-12-31
5002756,1000317,2021-12-02,359051.65,Foreclosure,NEFT,CHQ871434,True,Dormant Account,7308.83,UTR13455774248,2024-12-31
5002757,1000317,2022-01-01,375282.3,EMI - Regular,NACH,,False,,0.0,UTR64184725202,2024-12-31
5002758,1000317,2022-01-31,368774.16,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR72773396200,2024-12-31
5002759,1000317,2022-03-02,362735.41,EMI - Regular,Cash,CHQ829208,False,,0.0,UTR40407333505,2024-12-31
5002760,1000317,2022-04-01,365425.76,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR82684675357,2024-12-31
5002761,1000317,2022-05-01,359356.5,EMI - Regular,RTGS,,False,,0.0,UTR25810567838,2024-12-31
5002762,1000317,2022-05-31,362649.6,EMI - Regular,RTGS,,False,,0.0,UTR16322715889,2024-12-31
5002763,1000317,2022-06-30,362889.25,EMI - Regular,UPI,,False,,0.0,UTR86579935979,2024-12-31
5002764,1000317,2022-07-30,362717.35,EMI - Regular,NEFT,,False,,0.0,UTR28759007824,2024-12-31
5002765,1000317,2022-08-29,369532.89,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR56648939331,2024-12-31
5002766,1000317,2022-09-28,372733.15,Overdue Recovery,Cash,,False,,0.0,UTR14038008854,2024-12-31
5002767,1000317,2022-10-28,367544.81,EMI - Regular,NACH,,False,,0.0,UTR85347542206,2024-12-31
5002768,1000317,2022-11-27,371961.11,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR86639600054,2024-12-31
5002769,1000317,2022-12-27,383285.66,EMI - Regular,Cheque - PDC,,False,,0.0,UTR24260934129,2024-12-31
5002770,1000317,2023-01-26,361924.95,EMI - Regular,UPI,,False,,0.0,UTR71738039377,2024-12-31
5002771,1000317,2023-02-25,361079.56,EMI - Regular,RTGS,,False,,0.0,UTR27284179361,2024-12-31
5002772,1000317,2023-03-27,382747.74,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR84667908042,2024-12-31
5002773,1000317,2023-04-26,371691.02,EMI - Regular,Cheque - PDC,CHQ460802,False,,0.0,UTR24868710687,2024-12-31
5002774,1000317,2023-05-26,370377.68,Overdue Recovery,Cheque - PDC,,False,,0.0,UTR71646532805,2024-12-31
5002775,1000317,2023-06-25,367159.4,EMI - Regular,RTGS,,False,,0.0,UTR96181628168,2024-12-31
5002776,1000317,2023-07-25,379493.58,EMI - Regular,NACH,,False,,0.0,UTR79669429035,2024-12-31
5002777,1000317,2023-08-24,366758.37,Pre-Closure,Cash,,False,,0.0,UTR35959815314,2024-12-31
5002778,1000317,2023-09-23,373863.87,EMI - Regular,UPI,,False,,0.0,UTR44580228479,2024-12-31
5002779,1000317,2023-10-23,372718.15,EMI - Regular,NEFT,,False,,0.0,UTR69758374624,2024-12-31
5002780,1000317,2023-11-22,353033.5,EMI - Regular,RTGS,,False,,0.0,UTR91386367956,2024-12-31
5002781,1000317,2023-12-22,354589.27,Bounce Recovery,UPI,,False,,0.0,UTR85442840931,2024-12-31
5002782,1000317,2024-01-21,373324.87,Foreclosure,NEFT,,False,,0.0,UTR30624145169,2024-12-31
5002783,1000231,2021-06-14,630380.87,Overdue Recovery,RTGS,CHQ778952,False,,0.0,UTR57308645818,2024-12-31
5002784,1000231,2021-07-14,662032.48,Overdue Recovery,NEFT,,False,,0.0,UTR75462817208,2024-12-31
5002785,1000231,2021-08-13,650968.06,Pre-Closure,Cash,,False,,0.0,UTR82791886035,2024-12-31
5002786,1000231,2021-09-12,601337.78,Pre-Closure,UPI,CHQ960333,False,,0.0,UTR87905325688,2024-12-31
5002787,1000231,2021-10-12,629060.53,EMI - Regular,NACH,,False,,0.0,UTR91360209506,2024-12-31
5002788,1000231,2021-11-11,638026.19,EMI - Regular,NEFT,,False,,0.0,UTR94697295194,2024-12-31
5002789,1000231,2021-12-11,660369.33,Pre-Closure,UPI,,False,,0.0,UTR39897846996,2024-12-31
5002790,1000231,2022-01-10,650473.73,EMI - Regular,NACH,,False,,0.0,UTR74039360205,2024-12-31
5002791,1000231,2022-02-09,647226.49,EMI - Regular,Cheque - PDC,CHQ844922,False,,0.0,UTR88226690889,2024-12-31
5002792,1000231,2022-03-11,651489.35,EMI - Regular,NACH,,False,,0.0,UTR73890961894,2024-12-31
5002793,1000231,2022-04-10,621080.08,EMI - Regular,NEFT,,False,,0.0,UTR49803551272,2024-12-31
5002794,1000231,2022-05-10,661510.09,EMI - Regular,Cheque - PDC,CHQ327677,True,Dormant Account,12654.44,UTR23497715805,2024-12-31
5002795,1000231,2022-06-09,626645.31,EMI - Regular,Cash,,False,,0.0,UTR14446255456,2024-12-31
5002796,1000231,2022-07-09,622641.02,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR47510358981,2024-12-31
5002797,1000231,2022-08-08,638367.54,EMI - Regular,NEFT,,True,Technical Reject - Bank,12654.44,UTR82424416310,2024-12-31
5002798,1000231,2022-09-07,604922.62,Foreclosure,Standing Instruction - SI,,False,,0.0,UTR10807770992,2024-12-31
5002799,1000231,2022-10-07,653154.96,Overdue Recovery,Standing Instruction - SI,CHQ773377,False,,0.0,UTR52909923459,2024-12-31
5002800,1000231,2022-11-06,651112.88,EMI - Regular,NEFT,,False,,0.0,UTR59980304133,2024-12-31
5002801,1000231,2022-12-06,652291.21,EMI - Regular,UPI,CHQ486680,False,,0.0,UTR87306251068,2024-12-31
5002802,1000231,2023-01-05,618810.94,EMI - Regular,Cheque - PDC,,False,,0.0,UTR67118185284,2024-12-31
5002803,1000231,2023-02-04,656769.14,EMI - Regular,NEFT,,False,,0.0,UTR63847040729,2024-12-31
5002804,1000231,2023-03-06,652757.89,Overdue Recovery,NACH,,False,,0.0,UTR46110209166,2024-12-31
5002805,1000231,2023-04-05,645157.77,Overdue Recovery,Standing Instruction - SI,,False,,0.0,UTR50739474810,2024-12-31
5002806,1000231,2023-05-05,652855.42,EMI - Regular,Cheque - PDC,,False,,0.0,UTR70065431343,2024-12-31
5002807,1000231,2023-06-04,610584.8,EMI - Regular,RTGS,,False,,0.0,UTR18948186084,2024-12-31
5002808,1000231,2023-07-04,607445.91,EMI - Regular,Standing Instruction - SI,,True,Account Closed,12654.44,UTR27142976860,2024-12-31
5002809,1000231,2023-08-03,644785.28,Penal Charge Recovery,NACH,,False,,0.0,UTR33180902456,2024-12-31
5002810,1000231,2023-09-02,660420.3,EMI - Part Pre-Payment,UPI,CHQ780853,True,Technical Reject - Bank,12654.44,UTR66534604896,2024-12-31
5002811,1000231,2023-10-02,636581.7,EMI - Part Pre-Payment,UPI,,False,,0.0,UTR13140247328,2024-12-31
5002812,1000231,2023-11-01,605478.89,EMI - Regular,RTGS,,False,,0.0,UTR17753649479,2024-12-31
5002813,1000231,2023-12-01,617338.14,Overdue Recovery,NEFT,CHQ474653,False,,0.0,UTR52920383957,2024-12-31
5002814,1000168,2024-07-24,1180145.08,EMI - Regular,Cash,,False,,0.0,UTR28405605401,2024-12-31
5002815,1000168,2024-08-23,1167221.94,Overdue Recovery,Cash,,False,,0.0,UTR30535682395,2024-12-31
5002816,1000168,2024-09-22,1090114.37,Bounce Recovery,Standing Instruction - SI,CHQ697061,False,,0.0,UTR16402993857,2024-12-31
5002817,1000168,2024-10-22,1112778.34,EMI - Regular,NEFT,,True,Payment Stopped by Drawer,22785.98,UTR50557003597,2024-12-31
5002818,1000168,2024-11-21,1136511.27,Overdue Recovery,Cheque - PDC,CHQ179872,False,,0.0,UTR68699291525,2024-12-31
5002819,1000168,2024-12-21,1161894.64,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR44677701532,2024-12-31
5002820,1000234,2022-09-02,1957174.97,Overdue Recovery,Cash,CHQ910953,False,,0.0,UTR92946150739,2024-12-31
5002821,1000234,2022-10-02,2053727.16,EMI - Regular,NEFT,CHQ951867,False,,0.0,UTR51075862664,2024-12-31
5002822,1000234,2022-11-01,2105525.36,EMI - Regular,Cash,,False,,0.0,UTR49268778887,2024-12-31
5002823,1000234,2022-12-01,2136962.59,EMI - Regular,Cash,,False,,0.0,UTR29623238155,2024-12-31
5002824,1000234,2022-12-31,2094948.82,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR26148023271,2024-12-31
5002825,1000234,2023-01-30,1962276.14,EMI - Regular,NACH,,False,,0.0,UTR82371370676,2024-12-31
5002826,1000234,2023-03-01,2026075.95,Overdue Recovery,NEFT,,False,,0.0,UTR44863113054,2024-12-31
5002827,1000234,2023-03-31,2123144.37,EMI - Regular,Cash,,False,,0.0,UTR60223516714,2024-12-31
5002828,1000234,2023-04-30,2033172.24,EMI - Regular,Cheque - PDC,,False,,0.0,UTR16445068910,2024-12-31
5002829,1000234,2023-05-30,2141213.95,Penal Charge Recovery,UPI,,False,,0.0,UTR58279750917,2024-12-31
5002830,1000170,2021-04-15,477367.68,Overdue Recovery,Cash,,False,,0.0,UTR47020928058,2024-12-31
5002831,1000170,2021-05-15,469149.42,EMI - Regular,RTGS,,False,,0.0,UTR62743561103,2024-12-31
